transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount
10147,2023-01-03 07:34:52,30,Sydney,AUS,Standalone,Coffee,Small Americano,2.97,1,False,Debit Card,4y2lr0jy,55-64,Female,True,Cloudy,22.3,,2.97
10148,2023-01-03 07:40:59,43,Vancouver,CAN,Standalone,Coffee,Single Espresso,2.73,2,False,Credit Card,ry3igwey,35-44,Female,False,Snowy,-1.4,,5.46
10149,2023-01-03 07:57:04,30,Sydney,AUS,Standalone,Sandwich,Vegan Falafel Wrap,6.6,2,False,Mobile Wallet,8mtk0rso,25-34,,False,Cloudy,22.3,,13.2
10150,2023-01-03 08:19:32,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Americano,3.14,5,False,Mobile Wallet,0odwmqx5,25-34,Male,False,Sunny,23.1,,15.7
10151,2023-01-03 09:03:55,5,New York,USA,Standalone,Coffee,Large Mocha,5.2,2,False,Cash,x8l008uh,18-24,,False,Sunny,1.2,,10.4
10152,2023-01-03 09:06:11,41,Vancouver,CAN,Standalone,Coffee,Large Cappuccino,4.32,2,False,Cash,6t4ufel6,55-64,,False,Snowy,-1.4,,8.64
10153,2023-01-03 09:06:37,17,London,UK,Standalone,Coffee,Medium Americano,2.55,2,False,Credit Card,un6fht60,25-34,Female,False,Rainy,9.0,,5.1
10154,2023-01-03 09:16:44,36,Toronto,CAN,Airport,Tea,Medium Chai Latte,4.83,5,True,Cash,oh9sdbdw,55-64,Male,True,Snowy,-1.5,,21.73
10155,2023-01-03 09:24:11,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Latte,4.19,3,False,Debit Card,crgb93wk,18-24,Female,False,Sunny,23.1,,12.57
10156,2023-01-03 09:29:54,43,Vancouver,CAN,Standalone,Smoothie,Medium Berry Blast,5.17,1,False,Cash,ytmv82lz,45-54,Male,True,Snowy,-1.4,,5.17
10157,2023-01-03 09:47:47,39,Toronto,CAN,Mall Kiosk,Tea,Large Matcha Latte,4.64,2,False,Cash,0yncxll4,45-54,Male,True,Snowy,-1.5,,9.28
10158,2023-01-03 09:57:31,9,Los Angeles,USA,Mall Kiosk,Pastry,Scone,2.09,2,False,Credit Card,unlpaih0,35-44,Female,True,Cloudy,19.8,,4.18
10159,2023-01-03 10:09:07,33,Melbourne,AUS,Standalone,Coffee,Small Mocha,4.37,2,False,Credit Card,td3abeg1,18-24,Male,False,Sunny,23.1,,8.74
10160,2023-01-03 10:18:09,13,Chicago,USA,Mall Kiosk,Tea,Medium Earl Grey,2.58,2,False,Cash,mvxpj4hn,35-44,,False,Sunny,-7.2,,5.16
10161,2023-01-03 10:41:24,8,Los Angeles,USA,Airport,Coffee,Medium Cappuccino,4.9,4,False,Cash,1jrj5xfe,35-44,Male,False,Cloudy,19.8,,19.6
10162,2023-01-03 10:58:57,19,London,UK,Standalone,Coffee,Medium Mocha,3.82,1,False,Cash,iwzod05j,25-34,,False,Rainy,9.0,,3.82
10163,2023-01-03 11:18:18,45,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,1,False,Credit Card,ijmmb5jf,45-54,Female,False,Snowy,-1.4,,4.23
10164,2023-01-03 11:22:11,32,Melbourne,AUS,Standalone,Tea,Medium Green Tea,3.02,1,False,Cash,d84u89yj,18-24,Female,False,,,,3.02
10165,2023-01-03 11:24:47,37,Toronto,CAN,Standalone,Coffee,Single Espresso,2.67,1,False,Credit Card,qdqx6qd0,65+,,False,Snowy,-1.5,,2.67
10166,2023-01-03 11:53:01,40,Toronto,CAN,Standalone,Coffee,Large Americano,3.17,1,False,Credit Card,zihzvzgm,25-34,Male,False,,,,3.17
10167,2023-01-03 11:58:12,19,London,UK,Standalone,Pastry,Chocolate Chip Cookie,1.7,4,False,Debit Card,c1m3o55i,45-54,Female,True,Rainy,9.0,,6.8
10168,2023-01-03 12:14:38,30,Sydney,AUS,Standalone,Tea,Small Chai Latte,4.18,3,False,Credit Card,s9ryllwb,65+,Female,True,Cloudy,22.3,,12.54
10169,2023-01-03 12:18:44,19,London,UK,Standalone,Coffee,Medium Americano,2.55,5,True,Credit Card,8yatye73,65+,Male,True,Rainy,9.0,,10.2
10170,2023-01-03 12:29:11,23,Manchester,UK,Standalone,Merchandise,Coffee Mug,9.84,1,False,Credit Card,rgvz9aaw,18-24,Female,False,Sunny,6.1,,9.84
10171,2023-01-03 13:09:22,43,Vancouver,CAN,Standalone,Tea,Small Matcha Latte,3.81,1,False,Debit Card,e40kzuj2,,Male,False,Snowy,-1.4,,3.81
10172,2023-01-03 13:57:48,5,New York,USA,Standalone,Tea,Small Matcha Latte,4.05,6,False,Credit Card,bc2swsoz,18-24,Female,False,Sunny,1.2,,24.3
10173,2023-01-03 14:14:35,18,London,UK,Mall Kiosk,Tea,Large Green Tea,2.64,1,False,Mobile Wallet,xof33qe6,25-34,Male,False,Rainy,9.0,,2.64
10174,2023-01-03 14:20:43,13,Chicago,USA,Mall Kiosk,Smoothie,Large Berry Blast,5.81,1,False,Cash,gss8k5ij,,Male,False,Sunny,-7.2,,5.81
10175,2023-01-03 14:39:39,37,Toronto,CAN,Standalone,Sandwich,Vegan Falafel Wrap,5.52,1,False,Cash,4cdpqvl0,45-54,,False,Snowy,-1.5,,5.52
10176,2023-01-03 14:47:56,25,Manchester,UK,Standalone,Smoothie,Large Berry Blast,5.17,1,False,Credit Card,kgeuidji,35-44,Male,True,Sunny,6.1,,5.17
10177,2023-01-03 15:10:01,14,Chicago,USA,Standalone,Coffee,Large Cappuccino,4.37,1,True,Credit Card,el8mwob4,25-34,Male,True,Sunny,-7.2,,3.93
10178,2023-01-03 16:12:12,14,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,2,False,Credit Card,btgdjz0i,25-34,Female,False,Sunny,-7.2,,7.6
10179,2023-01-03 16:23:54,20,London,UK,Standalone,Coffee,Medium Cappuccino,3.4,1,False,Credit Card,6t4ufel6,55-64,Female,False,,,,3.4
10180,2023-01-03 16:37:56,11,Chicago,USA,Standalone,Tea,Small Green Tea,2.38,1,False,Credit Card,4pu6w93k,65+,Male,True,Sunny,-7.2,,2.38
10181,2023-01-03 17:00:44,5,New York,USA,Standalone,Smoothie,Large Berry Blast,6.3,1,True,Debit Card,2d0nx5wt,55-64,Male,True,Sunny,1.2,,5.67
10182,2023-01-03 17:02:51,13,Chicago,USA,Mall Kiosk,Coffee,Double Espresso,2.67,5,True,Debit Card,ybovakhe,25-34,Male,True,Sunny,-7.2,,12.02
10183,2023-01-03 17:16:15,2,New York,USA,Airport,Tea,Medium Chai Latte,5.25,3,False,Debit Card,cxz2ei92,55-64,Female,False,Sunny,1.2,,15.75
10184,2023-01-03 20:24:43,35,Melbourne,AUS,Mall Kiosk,Coffee,Small Mocha,4.24,1,False,Credit Card,sw2292mt,35-44,Female,False,Sunny,23.1,,4.24
10185,2023-01-03 21:11:09,38,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,1,False,Cash,f3gr94sz,55-64,Male,False,Snowy,-1.5,,2.76
10186,2023-01-03 21:56:57,38,Toronto,CAN,Standalone,Coffee,Medium Mocha,4.14,2,False,Cash,h55hewlg,25-34,,False,Snowy,-1.5,,8.28
10187,2023-01-04 00:56:25,3,New York,USA,Mall Kiosk,Pastry,Scone,2.13,1,True,Cash,xj37c9h4,55-64,Male,False,Sunny,2.8,,2.02
10188,2023-01-04 01:09:01,34,Melbourne,AUS,Mall Kiosk,Pastry,Chocolate Chip Cookie,2.1,1,False,Mobile Wallet,fbmenui3,18-24,Male,False,Sunny,27.1,,2.1
10189,2023-01-04 01:11:28,34,Melbourne,AUS,Mall Kiosk,Pastry,Blueberry Muffin,3.14,2,False,Credit Card,j4kii1nq,45-54,Male,True,Sunny,27.1,,6.28
10190,2023-01-04 03:14:17,27,Sydney,AUS,Standalone,Coffee,Single Espresso,3.19,1,False,Debit Card,c5rqnsvs,25-34,Male,False,Cloudy,21.8,,3.19
10191,2023-01-04 04:27:40,10,Los Angeles,USA,Mall Kiosk,Coffee,Small Latte,3.42,2,False,Debit Card,1fbtwtw4,25-34,Female,True,Sunny,14.7,,6.84
10192,2023-01-04 06:42:13,9,Los Angeles,USA,Mall Kiosk,Tea,Large Chai Latte,4.61,1,False,Cash,z6cp7sav,45-54,Male,True,Sunny,14.7,,4.61
10193,2023-01-04 07:00:17,5,New York,USA,Standalone,Tea,Small Chai Latte,3.8,2,True,Mobile Wallet,pjrht7ze,45-54,Female,True,Sunny,2.8,,6.84
10194,2023-01-04 07:20:26,6,Los Angeles,USA,Standalone,Smoothie,Medium Berry Blast,5.39,1,False,Debit Card,otuo4uw5,65+,Female,False,Sunny,14.7,,5.39
10195,2023-01-04 07:30:20,27,Sydney,AUS,Standalone,Tea,Medium Matcha Latte,4.95,2,False,Mobile Wallet,b4jgrxoz,25-34,Male,False,Cloudy,21.8,,9.9
10196,2023-01-04 07:43:24,38,Toronto,CAN,Standalone,Coffee,Small Mocha,3.73,5,True,Cash,9owwew9v,45-54,Female,True,Cloudy,0.3,,16.79
10197,2023-01-04 07:50:43,33,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,False,Debit Card,6c2cu7on,45-54,Female,True,Sunny,27.1,,4.86
10198,2023-01-04 07:59:21,18,London,UK,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,5.36,1,False,Credit Card,xnmj5ian,65+,Male,True,Rainy,0.5,,5.36
10199,2023-01-04 08:23:39,31,Melbourne,AUS,Standalone,Pastry,Croissant,2.7,1,False,Credit Card,l0n2tnxh,25-34,Female,True,Sunny,27.1,,2.7
10200,2023-01-04 08:29:01,7,Los Angeles,USA,Standalone,Coffee,Small Americano,2.65,1,False,Credit Card,dabbajaq,45-54,Non-binary,True,Sunny,14.7,,2.65
10201,2023-01-04 08:38:37,16,London,UK,Standalone,Coffee,Large Latte,3.91,3,False,Mobile Wallet,yh36motc,25-34,Female,False,Rainy,0.5,,11.73
10202,2023-01-04 08:38:47,6,Los Angeles,USA,Standalone,Coffee,Single Espresso,2.84,1,False,Cash,rw4vnzvz,25-34,Female,False,Sunny,14.7,,2.84
10203,2023-01-04 09:04:39,4,New York,USA,Mall Kiosk,Coffee,Medium Latte,3.88,3,False,Credit Card,xaa2ilgb,45-54,Female,False,Sunny,2.8,,11.64
10204,2023-01-04 09:36:46,20,London,UK,Standalone,Coffee,Medium Latte,3.4,2,True,Credit Card,bg9sho5d,55-64,Male,True,Rainy,0.5,,6.12
10205,2023-01-04 09:49:32,32,Melbourne,AUS,Standalone,Pastry,Blueberry Muffin,3.24,6,False,Mobile Wallet,b7l8v1zo,18-24,Male,False,,,,19.44
10206,2023-01-04 10:00:55,30,Sydney,AUS,Standalone,Coffee,Medium Americano,3.3,1,False,Credit Card,dtjvzhwj,35-44,Female,False,Cloudy,21.8,,3.3
10207,2023-01-04 10:16:39,17,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,2,False,Credit Card,9zqhbqiq,25-34,Male,True,Rainy,0.5,,9.34
10208,2023-01-04 10:20:12,20,London,UK,Standalone,Tea,Medium Matcha Latte,3.82,3,False,Credit Card,1sa3y5t3,65+,Female,False,Rainy,0.5,,11.46
10209,2023-01-04 10:22:36,37,Toronto,CAN,Standalone,Coffee,Small Latte,3.31,3,False,Credit Card,k5j42oi6,35-44,Male,True,,,,9.93
10210,2023-01-04 10:41:23,39,Toronto,CAN,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,5.8,2,False,Mobile Wallet,ng0apsal,18-24,Male,False,Cloudy,0.3,,11.6
10211,2023-01-04 10:50:10,24,Manchester,UK,Standalone,Coffee,Medium Americano,2.46,1,False,Credit Card,fzjahsao,55-64,Male,False,Sunny,2.0,,2.46
10212,2023-01-04 10:51:38,26,Sydney,AUS,Mall Kiosk,Pastry,Chocolate Chip Cookie,2.13,1,False,Cash,kr1ifsi1,55-64,Prefer not to say,True,Cloudy,21.8,,2.13
10213,2023-01-04 10:53:33,43,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,2,False,Cash,xrjm4t8b,35-44,Female,False,Rainy,7.3,,8.46
10214,2023-01-04 11:08:01,30,Sydney,AUS,Standalone,Coffee,Medium Mocha,4.95,1,False,Debit Card,mqw8evrc,45-54,,False,Cloudy,21.8,,4.95
10215,2023-01-04 12:10:58,45,Vancouver,CAN,Standalone,Pastry,Croissant,2.35,3,True,Credit Card,kov1l28r,55-64,Male,False,Rainy,7.3,,6.7
10216,2023-01-04 14:10:56,31,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,True,Credit Card,uqaaj84r,45-54,Female,False,Sunny,27.1,,4.37
10217,2023-01-04 14:44:57,30,Sydney,AUS,Standalone,Coffee,Medium Cappuccino,4.4,1,False,Cash,wednya3s,65+,Female,True,Cloudy,21.8,,4.4
10218,2023-01-04 15:22:34,12,Chicago,USA,Airport,Tea,Large Green Tea,3.8,2,False,Credit Card,l0n2tnxh,25-34,Female,True,,,,7.6
10219,2023-01-04 15:26:05,36,Toronto,CAN,Airport,Tea,Large Matcha Latte,5.98,1,False,Credit Card,rm6dfhg6,45-54,,False,Cloudy,0.3,,5.98
10220,2023-01-04 15:51:10,29,Sydney,AUS,Mall Kiosk,Coffee,Small Mocha,4.32,1,False,Cash,95g3v23g,,Male,False,Cloudy,21.8,,4.32
10221,2023-01-04 15:58:31,5,New York,USA,Standalone,Coffee,Medium Cappuccino,4.0,1,False,Credit Card,r0tokpk7,45-54,Female,False,Sunny,2.8,,4.0
10222,2023-01-04 16:31:32,14,Chicago,USA,Standalone,Tea,Small Matcha Latte,3.85,2,False,Mobile Wallet,sbrp14xh,25-34,Female,False,Sunny,-1.9,,7.7
10223,2023-01-04 17:05:09,16,London,UK,Standalone,Coffee,Small Mocha,3.44,1,False,Debit Card,je7xqty6,25-34,Female,False,Rainy,0.5,,3.44
10224,2023-01-04 17:28:31,7,Los Angeles,USA,Standalone,Tea,Small Earl Grey,2.45,1,False,Debit Card,mvxpj4hn,,Male,False,Sunny,14.7,,2.45
10225,2023-01-04 17:59:10,1,New York,USA,Standalone,Tea,Large Chai Latte,4.85,1,False,Debit Card,mjsrd9q4,65+,Male,False,Sunny,2.8,,4.85
10226,2023-01-04 18:43:22,17,London,UK,Standalone,Tea,Large Green Tea,2.72,1,False,Debit Card,oun91fy6,45-54,Male,False,Rainy,0.5,,2.72
10227,2023-01-04 22:11:25,45,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,2,False,Debit Card,gk6t9dhs,45-54,Male,False,,,,8.46
10228,2023-01-04 22:49:55,45,Vancouver,CAN,Standalone,Coffee,Medium Latte,3.76,2,False,Cash,79kvls9m,18-24,,False,Rainy,7.3,,7.52
10229,2023-01-05 00:10:04,28,Sydney,AUS,Mall Kiosk,Coffee,Large Americano,3.68,1,False,Credit Card,wjq4ta5i,35-44,Male,False,Cloudy,26.7,,3.68
10230,2023-01-05 00:41:34,43,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,1,False,Cash,f3gr94sz,55-64,Male,False,Rainy,-0.6,,4.23
10231,2023-01-05 04:41:26,17,London,UK,Standalone,Coffee,Medium Americano,2.55,1,False,Credit Card,0yknfu84,45-54,Female,True,Rainy,2.9,,2.55
10232,2023-01-05 06:16:39,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Americano,3.2,1,False,Credit Card,afyh1fkj,55-64,Female,True,Cloudy,26.7,,3.2
10233,2023-01-05 06:17:36,16,London,UK,Standalone,Coffee,Small Mocha,3.44,2,False,Credit Card,c1m3o55i,45-54,Female,True,Rainy,2.9,,6.88
10234,2023-01-05 06:39:46,41,Vancouver,CAN,Standalone,Coffee,Large Americano,3.24,2,False,Credit Card,xvh7katq,45-54,Male,False,Rainy,-0.6,,6.48
10235,2023-01-05 07:07:45,16,London,UK,Standalone,Coffee,Medium Americano,2.55,1,False,Credit Card,ffkhdiu1,25-34,,False,Rainy,2.9,,2.55
10236,2023-01-05 07:18:42,8,Los Angeles,USA,Airport,Merchandise,Coffee Mug,14.7,2,False,Debit Card,qh7ppcad,35-44,Female,True,,,,29.4
10237,2023-01-05 07:34:54,19,London,UK,Standalone,Pastry,Blueberry Muffin,2.55,2,False,Mobile Wallet,2oouxqs1,18-24,Male,False,Rainy,2.9,,5.1
10238,2023-01-05 07:42:44,40,Toronto,CAN,Standalone,Coffee,Medium Mocha,4.14,1,True,Credit Card,kvnijwaq,25-34,Male,True,Sunny,-0.6,,3.73
10239,2023-01-05 08:04:23,25,Manchester,UK,Standalone,Coffee,Small Latte,2.95,2,False,Mobile Wallet,wm31yiha,25-34,Male,False,Rainy,7.3,,5.9
10240,2023-01-05 08:14:27,37,Toronto,CAN,Standalone,Coffee,Large Cappuccino,4.23,2,False,Debit Card,bmwmnohg,55-64,Female,False,,,,8.46
10241,2023-01-05 08:15:29,15,Chicago,USA,Standalone,Coffee,Large Mocha,4.94,1,False,Credit Card,w3jgeqe5,,Female,False,Cloudy,-3.6,,4.94
10242,2023-01-05 08:21:42,8,Los Angeles,USA,Airport,Coffee,Small Americano,3.31,1,True,Credit Card,crysauuj,45-54,Female,True,Cloudy,11.5,,2.98
10243,2023-01-05 08:24:04,13,Chicago,USA,Mall Kiosk,Merchandise,Coffee Mug,11.06,2,True,Mobile Wallet,v16xeghp,25-34,Female,False,Cloudy,-3.6,,17.7
10244,2023-01-05 08:31:25,36,Toronto,CAN,Airport,Coffee,Medium Latte,4.6,4,False,Mobile Wallet,g4gks6r6,18-24,Male,False,Sunny,-0.6,,18.4
10245,2023-01-05 08:32:01,29,Sydney,AUS,Mall Kiosk,Pastry,Croissant,2.67,5,False,Cash,tempxkc5,25-34,Female,False,Cloudy,26.7,,13.35
10246,2023-01-05 08:37:20,33,Melbourne,AUS,Standalone,Coffee,Medium Americano,3.24,1,False,Credit Card,bec41rn9,35-44,,False,Sunny,19.4,,3.24
10247,2023-01-05 08:52:41,15,Chicago,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.22,1,False,Cash,1enngay3,65+,Female,True,Cloudy,-3.6,,5.22
10248,2023-01-05 09:06:12,3,New York,USA,Mall Kiosk,Coffee,Medium Americano,2.91,1,False,Debit Card,wcnkfhb7,35-44,Female,False,Sunny,3.5,,2.91
10249,2023-01-05 09:18:07,18,London,UK,Mall Kiosk,Smoothie,Medium Berry Blast,4.53,1,False,Cash,httsw5ej,35-44,Prefer not to say,False,Rainy,2.9,,4.53
10250,2023-01-05 09:42:46,19,London,UK,Standalone,Tea,Small Green Tea,2.12,3,False,Debit Card,trp0j43d,55-64,Male,False,Rainy,2.9,,6.36
10251,2023-01-05 09:58:56,34,Melbourne,AUS,Mall Kiosk,Tea,Medium Chai Latte,4.4,4,False,Credit Card,dtecafvo,55-64,Female,False,,,,17.6
10252,2023-01-05 10:02:09,19,London,UK,Standalone,Coffee,Single Espresso,2.46,1,False,Cash,4hxxpw2g,25-34,Male,False,Rainy,2.9,,2.46
10253,2023-01-05 10:05:11,11,Chicago,USA,Standalone,Coffee,Small Cappuccino,3.42,1,False,Cash,6dmjlxdw,45-54,Female,True,,,,3.42
10254,2023-01-05 10:27:34,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Americano,3.2,2,False,Cash,aeldwqxk,18-24,Female,False,Cloudy,26.7,,6.4
10255,2023-01-05 10:48:11,23,Manchester,UK,Standalone,Sandwich,Vegan Falafel Wrap,4.92,2,False,Cash,b1ajo091,18-24,Female,False,,,,9.84
10256,2023-01-05 11:02:27,44,Vancouver,CAN,Mall Kiosk,Coffee,Small Latte,3.28,1,False,Credit Card,1au9dsav,65+,Female,False,Rainy,-0.6,,3.28
10257,2023-01-05 11:19:57,19,London,UK,Standalone,Coffee,Large Latte,3.91,1,True,Cash,446q16nz,65+,Male,False,Rainy,2.9,,3.32
10258,2023-01-05 11:26:13,45,Vancouver,CAN,Standalone,Coffee,Single Espresso,2.73,1,False,Mobile Wallet,c5rqnsvs,25-34,Male,False,Rainy,-0.6,,2.73
10259,2023-01-05 11:32:42,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Mocha,4.8,3,False,Debit Card,p35t54gy,25-34,Male,False,Cloudy,26.7,,14.4
10260,2023-01-05 11:45:54,34,Melbourne,AUS,Mall Kiosk,Tea,Small Green Tea,2.62,1,False,Credit Card,hukwqvr1,25-34,Female,False,Sunny,19.4,,2.62
10261,2023-01-05 11:47:18,14,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,1,True,Credit Card,xi8e5532,55-64,Male,True,Cloudy,-3.6,,3.42
10262,2023-01-05 12:04:20,29,Sydney,AUS,Mall Kiosk,Tea,Large Green Tea,3.41,1,False,Debit Card,4ivsolml,25-34,Female,True,Cloudy,26.7,,3.41
10263,2023-01-05 12:11:52,32,Melbourne,AUS,Standalone,Coffee,Large Mocha,5.62,1,False,Credit Card,r1z4qt7z,35-44,Male,True,Sunny,19.4,,5.62
10264,2023-01-05 12:13:46,5,New York,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.5,4,False,Cash,vwhholi5,55-64,Female,False,Sunny,3.5,,22.0
10265,2023-01-05 12:26:34,5,New York,USA,Standalone,Pastry,Scone,2.2,2,False,Debit Card,y3mub6lb,35-44,Prefer not to say,False,Sunny,3.5,,4.4
10266,2023-01-05 12:37:25,9,Los Angeles,USA,Mall Kiosk,Coffee,Medium Mocha,4.28,1,False,Credit Card,li6978v0,18-24,Male,False,Cloudy,11.5,,4.28
10267,2023-01-05 14:54:09,7,Los Angeles,USA,Standalone,Tea,Large Chai Latte,4.75,1,False,Cash,hg5zmtga,55-64,Female,True,Cloudy,11.5,,4.75
10268,2023-01-05 15:06:53,12,Chicago,USA,Airport,Pastry,Blueberry Muffin,3.56,1,False,Credit Card,mni3gom6,65+,Female,False,Cloudy,-3.6,,3.56
10269,2023-01-05 16:09:55,43,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,1,False,Debit Card,trpyx8hb,18-24,Male,True,Rainy,-0.6,,4.89
10270,2023-01-05 16:48:54,43,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,1,False,Cash,6t4ufel6,55-64,Female,False,Rainy,-0.6,,2.73
10271,2023-01-05 17:06:14,19,London,UK,Standalone,Sandwich,Vegan Falafel Wrap,5.1,1,False,Debit Card,zrbzirjy,45-54,Female,False,Rainy,2.9,,5.1
10272,2023-01-05 17:09:37,5,New York,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.5,1,False,Debit Card,v5g10ur5,25-34,Female,True,Sunny,3.5,,5.5
10273,2023-01-05 18:59:55,39,Toronto,CAN,Mall Kiosk,Coffee,Large Cappuccino,4.11,1,False,Credit Card,e8e5tnlz,35-44,Female,False,Sunny,-0.6,,4.11
10274,2023-01-05 19:02:02,16,London,UK,Standalone,Tea,Small Earl Grey,2.12,1,False,Credit Card,ntjk2gza,35-44,,False,Rainy,2.9,,2.12
10275,2023-01-05 19:20:48,33,Melbourne,AUS,Standalone,Coffee,Small Americano,2.92,3,False,Mobile Wallet,7e4uny18,55-64,Male,True,Sunny,19.4,,8.76
10276,2023-01-05 19:35:21,10,Los Angeles,USA,Mall Kiosk,Tea,Medium Chai Latte,3.99,1,False,Cash,3rzsj49i,35-44,Male,False,Cloudy,11.5,,3.99
10277,2023-01-05 19:54:14,20,London,UK,Standalone,Smoothie,Medium Berry Blast,4.67,2,False,Credit Card,bbxux1ox,35-44,Female,True,Rainy,2.9,,9.34
10278,2023-01-05 19:59:49,17,London,UK,Standalone,Tea,Large Green Tea,2.72,1,False,Credit Card,twdl9zs1,,Male,False,Rainy,2.9,,2.72
10279,2023-01-05 20:41:42,24,Manchester,UK,Standalone,Coffee,Double Espresso,2.38,4,False,Mobile Wallet,8eiqetk5,25-34,,False,Rainy,7.3,,9.52
10280,2023-01-05 21:23:34,38,Toronto,CAN,Standalone,Coffee,Double Espresso,2.67,1,False,Cash,0v0njj63,45-54,Female,True,Sunny,-0.6,,2.67
10281,2023-01-05 23:11:50,36,Toronto,CAN,Airport,Tea,Large Chai Latte,5.58,1,False,Cash,35x3x10y,55-64,Female,True,Sunny,-0.6,,5.58
10282,2023-01-05 23:51:09,15,Chicago,USA,Standalone,Coffee,Medium Latte,3.8,1,False,Debit Card,pb01qcte,65+,Female,False,Cloudy,-3.6,,3.8
10283,2023-01-06 00:47:24,11,Chicago,USA,Standalone,Merchandise,Tote Bag,14.25,1,False,Debit Card,qb09uw8p,18-24,Female,False,Sunny,-4.8,,14.25
10284,2023-01-06 04:09:52,14,Chicago,USA,Standalone,Tea,Medium Matcha Latte,4.27,1,False,Credit Card,ov50ew25,45-54,Female,True,Sunny,-4.8,,4.27
10285,2023-01-06 04:39:28,6,Los Angeles,USA,Standalone,Coffee,Large Cappuccino,4.51,1,False,Credit Card,x25qbrmq,25-34,Female,False,Sunny,12.4,,4.51
10286,2023-01-06 06:00:03,4,New York,USA,Mall Kiosk,Tea,Medium Green Tea,2.72,1,False,Cash,n48uact4,65+,Male,False,Sunny,-1.6,,2.72
10287,2023-01-06 06:51:09,18,London,UK,Mall Kiosk,Tea,Small Matcha Latte,3.34,2,False,Credit Card,x5ic86z1,18-24,Prefer not to say,False,Cloudy,3.6,,6.68
10288,2023-01-06 07:06:41,15,Chicago,USA,Standalone,Coffee,Double Espresso,2.75,1,False,Debit Card,vi052u9a,45-54,Female,True,Sunny,-4.8,,2.75
10289,2023-01-06 07:19:19,33,Melbourne,AUS,Standalone,Pastry,Croissant,2.7,2,False,Debit Card,febe5407,25-34,Female,False,Rainy,17.1,,5.4
10290,2023-01-06 07:46:08,27,Sydney,AUS,Standalone,Tea,Large Chai Latte,5.33,1,False,Debit Card,iew6or6x,,Female,False,Cloudy,24.5,,5.33
10291,2023-01-06 08:07:05,36,Toronto,CAN,Airport,Coffee,Medium Mocha,5.18,3,False,Debit Card,0thl2c53,25-34,,False,Sunny,-7.0,,15.54
10292,2023-01-06 08:10:32,20,London,UK,Standalone,Coffee,Large Cappuccino,3.91,1,False,Debit Card,b2knftu2,25-34,Male,False,Cloudy,3.6,,3.91
10293,2023-01-06 08:15:53,39,Toronto,CAN,Mall Kiosk,Tea,Medium Green Tea,2.5,2,False,Credit Card,vskp30tx,65+,Male,False,Sunny,-7.0,,5.0
10294,2023-01-06 08:16:34,21,Manchester,UK,Standalone,Coffee,Large Americano,2.83,4,True,Credit Card,owgzrixa,55-64,Female,True,Rainy,8.3,,10.19
10295,2023-01-06 08:20:49,43,Vancouver,CAN,Standalone,Pastry,Croissant,2.35,2,False,Cash,sgpynyj0,35-44,Male,False,,,,4.7
10296,2023-01-06 08:27:26,1,New York,USA,Standalone,Coffee,Large Cappuccino,4.6,1,False,Credit Card,6gmdrdsf,18-24,Female,True,Sunny,-1.6,,4.6
10297,2023-01-06 08:33:30,40,Toronto,CAN,Standalone,Coffee,Medium Cappuccino,3.68,3,False,Debit Card,ahxthv3a,55-64,Female,True,Sunny,-7.0,,11.04
10298,2023-01-06 08:38:39,38,Toronto,CAN,Standalone,Coffee,Small Latte,3.31,1,False,Credit Card,f0onjpi1,65+,Female,False,Sunny,-7.0,,3.31
10299,2023-01-06 08:44:04,7,Los Angeles,USA,Standalone,Coffee,Large Mocha,5.1,1,False,Credit Card,yiej9c0u,35-44,Female,False,Sunny,12.4,,5.1
10300,2023-01-06 08:44:33,5,New York,USA,Standalone,Coffee,Large Latte,4.6,2,True,Credit Card,c9luerjq,18-24,Male,True,Sunny,-1.6,,8.28
10301,2023-01-06 08:56:36,28,Sydney,AUS,Mall Kiosk,Tea,Small Earl Grey,2.67,2,False,Cash,mjsrd9q4,65+,Male,False,Cloudy,24.5,,5.34
